,name,required_age,is_free,currency,final,total_reviews,review_score
1143800,Jigsaw Puzzle - Pro Edition,0,False,EUR,3.99,7,0
1143170,Auto Factory,0,False,EUR,4.99,4,0
1143320,Gred,0,False,EUR,3.99,1,0
1143330,Frustrate-a-ball,0,False,EUR,1.59,1,0
1143390,Ichor,0,False,EUR,3.29,3,0
1143420,70 Seconds! Adventure,0,False,EUR,0.79,1,0
1143430,Shadow Gangs,0,False,EUR,19.99,8,0
1143440,Connor's Desert Adventure,0,False,EUR,0.79,6,0
1142410,Kamile: The Fall,0,False,EUR,4.99,15,6
1142480,Anthophobia,0,False,EUR,12.49,35,7
1142500,Fun with Ragdolls: The Game,0,False,EUR,12.49,2043,8
1142550,Protein for Muscle,0,False,EUR,1.59,13,7
1142750,BAFF 3,0,False,EUR,1.59,1,0
1142830,9-nine-:Episode 3,0,False,EUR,16.79,61,8
1142850,Darkness Rollercoaster - Ultimate Shooter Edition,0,False,EUR,6.59,6,0
1142870,Hentai Fight Club,0,False,EUR,1.64,5,0
1141930,Mondly: Learn Languages in VR,0,False,EUR,6.59,23,5
1141950,Sex & Gun PC,0,False,EUR,12.49,10,5
1141990,Elite Escape,0,False,EUR,3.29,13,5
1142030,Emperium,0,False,EUR,0.79,5,0
1142070,Paladin Slayer,0,False,EUR,2.39,5,0
1142090,Playing Both Sides,0,False,EUR,0.79,3,0
1142100,WWE 2K BATTLEGROUNDS,0,False,EUR,39.99,191,5
1142130,They Can't Stop All Of Us,0,True,,,1,0
1142200,Nightmare Cave,0,False,EUR,3.99,1,0
1142220,Beat Aim - Rhythm FPS Shooter,0,False,EUR,13.49,60,8
1142230,The Secrets of Jesus,0,False,EUR,9.99,2,0
1142290,Haunted Legends: The Scars of Lamia Collector's Edition,0,False,EUR,8.19,1,0
1142300,Hope; or How We Survived,0,False,EUR,4.99,7,0
1142320,Little Helper,0,True,,,4,0
1142360,Hope for City,0,False,EUR,1.59,6,0
1141450,Dodge Rocket,0,False,EUR,0.79,10,7
1141530,"PlayClaw 7 - Game Overlays, Recording and Streaming",0,True,,,4,0
1141570,Sky Cannoneer,0,False,EUR,12.49,8,0
1141600,Every Day's Different,0,False,EUR,8.19,4,0
1141640,Slaveblade,0,True,,,1,0
1141650,Crowd Simulator,0,False,EUR,0.79,19,7
1141860,Trial Of Destiny,0,False,EUR,13.99,1,0
1141870,The Longest Love,0,False,,,2,0
1141880,Crazy Critters - Combat Cats,0,False,EUR,3.29,6,0
1141070,UFO : Brawlers from Beyond,0,False,EUR,10.79,1,0
1141120,Scarlet Hood and the Wicked Wood,0,False,EUR,14.99,11,7
1141130,Serious Scramblers,0,False,EUR,1.59,20,7
1141150,The Defender: Farm and Castle 2,0,False,EUR,3.29,3,0
1141160,Fractalis,0,False,EUR,6.59,1,0
1141170,Risnuch,0,True,,,1,0
1141180,Cocktail for Beauty,18,False,EUR,0.79,2,0
1141220,DemonCrawl,0,False,EUR,12.49,662,8
1141290,Tactical Nexus,0,False,EUR,14.99,44,7
1141300,Sloth Quest,0,False,EUR,3.99,2,0
1141360,Dungeon Dreams (Female Protagonist),0,False,EUR,9.99,21,7
1141380,Ladies Orders,0,False,EUR,3.29,3,0
1141390,The Blitzkrieg: Weapons of War,0,False,EUR,3.99,1,0
1140610,Death Live,0,False,EUR,0.79,5,0
1140720,Boat Violence: Ship Happens,0,False,EUR,3.99,1,0
1140750,Chained,0,False,EUR,3.99,1,0
1140790,Kung Fu Jesus,0,False,EUR,12.49,3,0
1140880,Only One Burn,0,False,EUR,3.99,14,6
1140890,Morbid: The Seven Acolytes,0,False,EUR,24.99,104,6
1140900,The Chasm - Mines Of Madness,0,False,EUR,3.99,1,0
1140950,Boardwalk Carnival Game,0,False,EUR,1.59,1,0
1140970,Inside The Park VR,0,False,EUR,20.99,5,0
1140130,Survival Vacancy,0,False,EUR,16.79,44,6
1140140,Summer Meetings,0,False,EUR,12.49,4,0
1140260,Blade Warrior,0,False,EUR,3.99,1,0
1140270,Monster Prom 2: Monster Camp,0,False,EUR,11.99,2527,9
1140290,Murder by Numbers,0,False,EUR,12.49,549,8
1140360,TextureWorks,0,False,EUR,24.99,4,0
1140400,Gericonia 2,0,False,EUR,2.39,3,0
1140410,Sex City,0,False,EUR,0.79,5,0
1140420,Quantism,0,False,EUR,1.59,3,0
1140440,OMON Simulator,0,False,EUR,0.79,130,6
1140460,V1RUZ,0,False,EUR,9.99,19,6
1140520,Graviton,0,False,EUR,1.59,2,0
1140530,Viper,0,False,EUR,5.69,2,0
1140570,A Street Cat's Tale,0,False,EUR,3.99,33,7
1139760,DEDstress,0,False,EUR,8.19,10,7
1139800,Chinatris,0,False,EUR,1.59,26,7
1139830,Recyclomania,0,False,EUR,2.5,3,0
1139840,TILTit,0,False,EUR,0.79,1,0
1139860,CRUEL WORLD,0,False,EUR,8.19,2,0
1139870,The Dark Eye : Book of Heroes,0,False,EUR,9.99,69,5
1139880,Chapeau,0,False,EUR,14.99,7,0
1139890,Dictators:No Peace Countryballs,0,False,EUR,0.79,688,9
1139950,Two Weeks in Painland,0,True,,,10,7
1140020,Cetetorius,0,False,EUR,3.99,2,0
1140030,AMazing TD,0,False,EUR,12.99,17,5
1140070,Tractor Cargo Driving Simulator,0,False,EUR,1.59,7,0
1139240,HalloweenStory,0,False,EUR,9.0,4,0
1139310,Ven VR Adventure,0,False,EUR,24.99,21,7
1139470,THE ART - Metamorphosis,0,False,EUR,0.79,12,7
1139480,Mask of Sanity,0,False,EUR,4.99,12,6
1139660,Marburgh,0,False,EUR,3.99,2,0
1139680,Pixamal Zoo,0,False,EUR,13.49,3,0
1138800,Dark Elf's Adventure,0,False,EUR,11.59,1,0
1138810,Super Platformer Gun,0,False,EUR,8.19,2,0
1138960,Biomass,0,False,EUR,12.49,49,7
1138990,B.i.t.Lock,0,True,,,2,0
1139020,Hentai Evilgirls,0,False,EUR,0.79,5,0
1139090,Demolition Expert - The Simulation,0,False,EUR,7.99,1,0
1139100,An Egg Can Dream,0,False,EUR,8.19,2,0
1139130,BioMech,0,False,EUR,14.99,3,0
1138260,Figure Simulator War,0,False,EUR,8.19,11,7
1138280,Workhard,0,False,EUR,2.39,1,0
1138290,Slime Adventure Legacy,0,False,EUR,0.79,1,0
1138300,I LIKE THE FLOWERS,0,False,EUR,0.79,5,0
1138310,Morbolbo: Enter the Maze,0,False,EUR,4.99,1,0
1138320,AREA 51 - DEFENCE,0,False,EUR,0.79,5,0
1138370,Motel Bondage,0,False,EUR,6.59,5,0
1138410,Demons Never Lie,0,False,EUR,7.99,25,7
1138440,Galactic Ruler,0,False,EUR,33.99,21,5
1138530,Jigoro,0,False,EUR,3.29,1,0
1138580,Farmington County: The Ultimate Farming Tycoon Simulator,0,False,EUR,12.49,78,8
1138630,Heroes Swipe Right,0,False,EUR,3.99,4,0
1137770,Avalive,0,False,EUR,3.29,4,0
1137930,Second Dimension RetroPak Vol. 1,0,False,EUR,16.79,1,0
1137970,Zombies Ate My Neighbors and Ghoul Patrol,0,False,EUR,12.49,58,4
1138060,Diablo_IslanD 暗黑破坏岛,0,False,EUR,12.49,5,0
1138080,斗地主少女/ Landlord Girls,0,False,EUR,3.59,17,5
1138100,Touhou Ibunseki - Ayaria Dawn: ReCreation,0,False,EUR,12.49,49,7
1138130,Shadows and Dust,0,True,,,1,0
1138150,Fiery catacombs,0,False,EUR,2.39,2,0
1137330,DREAMO - Puzzle Adventure,0,False,EUR,13.99,15,7
1137350,Filament,0,False,EUR,16.99,234,8
1137360,DOWN MEANS UP,0,False,EUR,0.79,1,0
1137400,The War for the West,0,False,EUR,5.69,41,7
1137460,ALTF4,0,False,EUR,1.59,549,8
1137490,Invasion 2037,0,False,EUR,11.49,71,5
1137620,Sexy President,0,False,EUR,4.99,4,0
1137660,Impossamole,0,False,EUR,4.99,3,0
1137670,Power Punch II,0,False,EUR,3.99,1,0
1137680,Blender Bros,0,False,EUR,8.99,2,0
1137690,Tinhead,0,False,EUR,1.99,1,0
1137730,Naughty Girl 2,0,False,EUR,0.79,12,5
1136880,Baby Walking Simulator,0,False,EUR,1.0,17,7
1136910,Lily's Handmaid,0,False,EUR,4.09,14,7
1136930,Gekisou! Benza Race -Toilet Shooting Star-,0,False,EUR,5.69,3,0
1136960,Hentai Crazy Girls,0,False,EUR,1.59,4,0
1137020,My Train Arrives,0,False,EUR,3.99,43,7
1137040,CAT & MOUSE,0,False,EUR,3.99,3,0
1137050,Treater,0,False,EUR,8.99,2,0
1137070,Anime Girls Jigsaw Puzzles,0,False,EUR,3.29,2,0
1137110,Ballistic Craft,0,False,EUR,9.99,8,0
1137210,Alien Monopoly,0,False,EUR,0.79,1,0
1137220,Elite Soldier: 3D Shooter,0,False,EUR,1.59,2,0
1137230,Derby: Extreme Racing,0,False,EUR,2.39,1,0
1137250,Classic Hentai Logic Puzzle,0,False,EUR,2.39,1,0
1137260,Tower Defense: Defender of the Kingdom,0,False,EUR,2.39,4,0
1137270,Palladium: Adventure in Greece,0,False,EUR,8.19,1,0
1136390,"Strange Passion - My Boss, My Mistress",18,False,EUR,8.19,9,0
1136420,Gates of Hell,0,False,EUR,6.99,1,0
1136440,HENTAI ARENA HOLY PUSSY,0,False,EUR,0.79,28,5
1136820,Someone Cloned The President,0,False,EUR,0.79,2,0
1136830,Deep Race: Battle,0,False,EUR,1.59,4,0
1136010,FeArea: Battle Royale,0,False,EUR,8.5,1,0
1136020,Cannibal Cuisine,0,False,EUR,12.99,23,7
1136030,Apple Pop,0,False,EUR,3.99,1,0
1136040,ReThink 3,0,False,EUR,9.99,6,0
1136070,UltraGoodness 2,0,False,EUR,4.99,9,0
1136080,8 Eyes,0,False,EUR,5.69,7,0
1136090,The Gadget Twins,0,False,EUR,1.31,3,0
1136100,Mousegun,0,False,EUR,3.29,1,0
1136110,Hidden Objects - The Mystery House,0,False,EUR,0.79,11,3
1136160,Internet Cafe Simulator,0,False,EUR,8.19,800,6
1136330,Hazumi and the Pregnation,0,False,EUR,9.99,81,8
1135730,Zebra Logic Master,0,False,EUR,0.79,2,0
1135740,Utopia,0,False,EUR,3.99,30,7
1135750,Return to Earth,0,False,EUR,0.79,1,0
1135860,Corpoct,0,False,EUR,8.19,3,0
1135900,Bootybuns 2,0,False,EUR,9.99,10,5
1135910,Hunting Simulator 2,0,False,EUR,39.99,143,5
1135210,Oh Crab!,0,False,EUR,2.99,6,0
1135260,The Falconeer,0,False,EUR,19.99,95,8
1135370,Star Girl Proxima,0,False,EUR,3.99,9,0
1135380,不可思议佣兵团,0,False,EUR,3.29,1,0
1135400,Captain fly and sexy students,0,False,EUR,2.39,19,5
1135450,Psy High 2: High Summer,0,False,EUR,4.99,8,0
1135480,Protect Your Fool,0,False,EUR,1.59,1,0
1135570,Martian Law,0,False,EUR,1.59,1,0
1134710,NIMBY Rails,0,False,EUR,13.99,422,8
1135030,jut,0,False,EUR,2.99,7,0
1135040,Bombini,0,False,EUR,2.99,5,0
1135050,Dr. Umgebung's School of Life,0,False,EUR,2.99,8,0
1135060,King of the Sandcastle,0,False,EUR,2.39,5,0
1135070,Moeras,0,False,EUR,2.99,6,0
1135090,dino game,0,False,EUR,2.99,15,7
1135100,driftwood,0,False,EUR,2.99,3,0
1135110,Hoco Poco,0,False,EUR,2.99,8,0
1135120,Tomscape,0,False,EUR,2.99,5,0
1135130,kamer,0,False,EUR,2.99,7,0
1135140,huts,0,False,EUR,2.99,4,0
1135150,Zoo Packs,0,False,EUR,2.99,6,0
1135160,Botanik,0,False,EUR,2.99,3,0
1135170,spider ponds,0,False,EUR,2.99,3,0
1135180,Llama Villa,0,False,EUR,2.99,16,7
1135190,Hoppa,0,False,EUR,2.99,4,0
1135200,soko loco,0,False,EUR,2.99,2,0
1134470,Sleep Paralysis : mystery of the mountain village,0,False,EUR,1.59,2,0
1134500,Follow the White Rabbit VR (화이트래빗),0,False,EUR,8.19,2,0
1134520,Dark Light,0,False,EUR,12.49,89,6
1134630,Pear Quest,0,False,EUR,2.99,13,6
1134040,Labyrinths of the World: Fool's Gold Collector's Edition,0,False,EUR,8.19,2,0
1134050,Head Over Heels,0,False,EUR,8.19,3,0
1134120,Brutal Sports - Football,0,False,EUR,3.99,2,0
1134130,Legends,0,False,EUR,6.59,1,0
1134140,Daaang!,0,False,EUR,5.69,1,0
1134150,X Wars Deluxe,0,False,EUR,8.99,1,0
1134180,Cyberpunk hentai: Memory leak,0,False,EUR,0.79,32,7
1134190,tri.Attack();,0,False,EUR,2.39,6,0
1134200,Chicks and Tricks VR,0,False,EUR,3.99,18,6
1134250,Hexadrift,0,False,EUR,0.79,5,0
1134370,Baron: Fur Is Gonna Fly,0,False,EUR,12.49,1,0
1134390,Voidlifted,0,False,EUR,5.69,1,0
1133540,Grid Wars,0,False,EUR,2.39,1,0
1133580,Snapshot VR,0,False,USD,19.99,56,8
1133590,Stilt Fella,0,False,EUR,7.99,109,8
1133790,Armortale,0,False,EUR,4.99,22,7
1133890,P1R4T3S,0,False,EUR,9.99,3,0
1133910,Caravan Chaos,0,False,EUR,9.99,6,0
1133930,Forgotten Hill Disillusion,0,False,EUR,4.99,37,7
1133950,The Castle,0,False,EUR,4.99,7,0
1133970,Battle Dome Redux,0,False,EUR,8.19,2,0
1133980,Spirit Arena,0,False,EUR,4.99,1,0
1134020,Sons of Ra,0,False,EUR,12.49,18,7
1133050,"Good Night, Knight",0,False,EUR,7.49,15,7
1133070,Viking Chess: Hnefatafl,0,False,EUR,4.99,23,7
1133080,Devil Slayer,0,False,EUR,11.59,3,0
1133200,Escape Zolstar,0,False,EUR,2.39,1,0
1133210,Inner,0,True,,,7,0
1133230,Little Awesome Dudes,0,False,EUR,5.69,10,5
1133250,CULT,0,False,EUR,5.69,1,0
1133260,Vole Complexity,0,False,EUR,1.79,3,0
1133300,Sisters Royale: Five Sisters Under Fire,0,False,EUR,13.99,8,0
1133320,Westworld Awakening,0,False,EUR,24.99,212,8
1133330,Helicopter Simulator,0,False,EUR,20.99,60,5
1133350,Gravity Control,0,False,EUR,0.79,5,0
1133420,Hero or Villain: Genesis,0,False,EUR,3.29,22,5
1133450,Hexa Trains,0,False,EUR,13.99,9,0
1133520,ICONIC,0,False,EUR,2.39,2,0
1132600,GYATM Dragon Edition,0,False,EUR,2.39,4,0
1132620,Last Knight,0,False,EUR,0.79,4,0
1132640,Platforms,0,False,EUR,2.99,1,0
1132720,I Walk Among Zombies Vol. 0,0,False,EUR,7.39,11,6
1132730,巅峰骑士团,0,False,EUR,7.39,8,0
1132750,Buck Zombies,0,False,EUR,0.79,6,0
1132770,World War 2 Craft (二战演义),0,False,EUR,10.99,1,0
1132840,RhythmSnake,0,False,EUR,1.59,2,0
1132850,Try not to die,0,False,EUR,0.79,1,0
1132930,Phantom 3D,0,False,EUR,3.99,3,0
1132970,Time To Stop Time,0,False,EUR,12.49,43,6
1132080,Hentai Dgirls,0,False,EUR,0.79,8,0
1132090,Silk,0,False,EUR,8.99,6,0
1132100,Samurai of Hyuga Book 4,0,False,EUR,6.59,43,6
1132110,Heaven's Grave,0,False,EUR,14.99,8,0
1132120,Put in,0,False,EUR,2.39,28,7
1132160,Mendel's Garden,0,False,EUR,3.29,7,0
1132180,Persephone,0,False,EUR,6.59,4,0
1132190,Coloring Game: Little City,0,True,,,2,0
1132210,Kingdom Under Fire 2,0,False,EUR,9.99,955,6
1132220,Iridion 3D,0,False,EUR,10.79,7,0
1132230,Iridion II,0,False,EUR,10.79,4,0
1132290,Eldritch University,0,False,EUR,4.99,4,0
1132300,Ribbon,0,False,EUR,1.59,1,0
1132410,Cyber OutRun,0,False,EUR,2.39,16,4
1132460,Codebreaker,0,False,EUR,3.29,3,0
1132540,Colonies End,0,False,EUR,8.19,4,0
1131580,Penguins vs. Bugs,0,False,EUR,1.59,1,0
1131640,Climatic Survival: Northern Storm,0,False,EUR,3.99,1,0
1131660,The Ai Games,0,False,EUR,2.39,1,0
1131680,PPDD,0,False,EUR,2.39,4,0
1131720,PROP AND SEEK®,0,True,,,5,0
1131740,Snowdome,0,False,EUR,5.69,3,0
1131750,Alien Squatter,0,False,EUR,4.99,33,7
1131780,Mustache or Revenge,0,False,EUR,3.99,1,0
1131790,"Injection π23 'No Name, No Number'",18,False,EUR,12.49,3,0
1131800,Pixel Puzzle Makeout League,0,False,EUR,12.49,34,7
1131810,Gordon Streaman,0,False,EUR,3.29,6,0
1131880,Henry Mosse and the Wormhole Conspiracy,0,False,EUR,12.49,4,0
1131900,3rd eye,0,False,EUR,12.49,34,7
1131940,Jailbreak Simulator,0,False,EUR,3.99,1,0
1131960,云聚：失落的魔法 Magic Ganglia,0,False,EUR,11.59,1,0
1131990,Hentai NetPuzzle,0,False,EUR,0.79,4,0
1132010,Hentai ChessKnight,0,False,EUR,0.79,3,0
1132070,5.0,0,False,EUR,0.79,14,6
1131110,Orbitblazers,0,False,EUR,4.99,2,0
1131140,The MoneyMakers Rallye,0,False,EUR,9.99,11,7
1131160,Civil: The Game,0,False,,,1,0
1131270,Zombie Golf,0,False,EUR,0.79,5,0
1131280,叫我铸造师,0,False,EUR,0.79,1,0
1131330,CLOSED,17,False,,,8,0
1131400,Project RIP,0,False,EUR,11.59,55,5
1131410,Sable's Grimoire: Man And Elf,0,False,EUR,4.99,29,7
1131420,For a Better Country,0,False,EUR,8.19,5,0
1131430,Parachronism: Order of Chaos,0,False,EUR,8.19,1,0
1131450,Above Earth,0,False,EUR,14.99,12,5
1131520,Trial And Terror,0,False,EUR,3.29,3,0
1131530,Dum-Dum,0,False,EUR,12.49,16,7
1131540,My Light In The Dark,0,True,,,5,0
1131550,I Walk Among Zombies Vol. 3,0,False,EUR,12.49,30,7
1130710,Bookbound Brigade,0,False,EUR,19.99,5,0
1130720,Watch Tower,0,False,EUR,0.78,5,0
1130990,Roman Adventures: Britons. Season 2,0,False,EUR,4.99,7,0
1131060,Dungeon of Eyden,0,False,EUR,5.69,1,0
1130400,Symmetry: Early Access,0,False,EUR,6.59,7,0
1130430,Escape from Chernobyl: Jailbreak,0,False,EUR,3.29,2,0
1130510,Floaty Fighters,0,False,EUR,8.19,10,7
1130560,RPG NPC Simulator VR,0,False,EUR,12.49,52,6
1130570,The Sword and the Slime,0,False,EUR,3.99,8,0
1130590,Aleesha's Tower,0,False,EUR,2.39,9,0
1130620,Aka Manto | 赤マント,0,False,EUR,3.99,185,8
1129920,Tales From Off-Peak City Vol. 1,0,False,EUR,8.19,246,8
1129330,Spark and Sparkle,0,False,EUR,8.19,8,0
1129350,Murgles,0,False,EUR,7.39,6,0
1129680,GraFi 3,0,False,EUR,0.39,6,0
1129690,3x64,0,False,EUR,3.64,5,0
1129720,Area 51 Defense,0,False,EUR,0.79,2,0
1129730,Lost Existence,0,True,,,13,6
1128970,Eterna: Heroes Fall,0,False,EUR,20.99,10,7
1129010,Dress-up Traveller,0,False,EUR,3.29,147,8
1129030,Endless Fables 4: Shadow Within,0,False,EUR,14.99,20,7
1129080,Forex Demo Accelerator,0,False,EUR,3.99,3,0
1129180,Glitch Puzzle,0,False,EUR,0.43,2,0
1129200,Minesweep World,0,False,EUR,1.59,1,0
1129210,A Million Conquests,0,False,EUR,6.59,2,0
1129240,Mystic Mayhem Unleashed,0,False,EUR,0.79,2,0
1129250,NEKO-NIN exHeart 3,0,False,EUR,8.19,22,7
1128480,Nice Jumper,0,True,,,1,0
1128520,Rezist: Tower Defense,0,False,EUR,0.79,6,0
1128570,Weeping Willow - Detective Visual Novel,0,False,EUR,1.59,9,0
1128610,Affinity,0,False,EUR,3.29,6,0
1128630,Cross Country Express,0,True,,,2,0
1128660,Roots Of The Woods,0,False,EUR,11.59,1,0
1128680,DOUBLE INVASION!!,0,False,EUR,6.59,1,0
1128690,Plunge,0,False,EUR,6.59,48,7
1128770,Use Your Brain!,0,False,EUR,1.59,2,0
1128830,1001 Jigsaw World Tour: Europe,0,False,EUR,3.99,2,0
1128840,Solitaire Victorian Picnic,0,False,EUR,3.99,3,0
1128900,live Desktop Beauty,0,False,EUR,7.39,47,5
1127990,Hell Firefighter,0,False,EUR,0.79,1,0
1128000,Cube World,0,False,EUR,19.99,4226,5
1128010,Zoological Era II,0,False,EUR,12.49,1,0
1128100,ZeroZone2020,0,False,EUR,0.79,25,6
1128140,Under: Depths of Fear,0,False,EUR,8.19,88,5
1128150,祭壇の花/Saidan no Hana,0,False,EUR,4.99,1,0
1128160,Saturday of Piercing Screams,0,False,EUR,0.4,2,0
1128170,Power Stealers,0,False,EUR,3.99,4,0
1128180,CROSSNIQ+,0,False,EUR,6.59,57,8
1128190,Achievement Simulator,0,False,EUR,1.59,41,7
1128210,Orion13,0,False,EUR,16.79,10,5
1128220,ZAAM,0,False,EUR,4.5,18,6
1128260,"The Princess, the Stray Cat, and Matters of the Heart 2",0,False,EUR,16.79,17,7
1128270,Whack A Hoe,0,False,EUR,0.79,6,0
1128280,IGOR MAKS The Meme Lord,0,False,EUR,0.79,1,0
1128310,Koi Unleashed,0,False,EUR,13.29,1,0
1128370,Try again!,0,False,EUR,1.59,1,0
1128420,Solitaire Jack Frost Winter Adventures,0,False,EUR,3.99,2,0
1128430,Solitaire Match 2 Cards. Valentine's Day,0,False,EUR,3.99,2,0
1128440,Solitaire Legend of the Pirates,0,False,EUR,3.99,3,0
1128450,光與暗之戀曲,0,False,EUR,8.19,2,0
1127520,TREE HOUSE : AVOCADO MAYHEM,0,False,EUR,2.39,1,0
1127530,SKYCAT,0,False,EUR,2.39,1,0
1127540,Eden's Ritter - Paladins of Ecstasy,18,False,EUR,24.99,17,7
1127580,Smaller,0,False,EUR,3.99,1,0
1127610,Iris and the Giant,0,False,EUR,14.99,129,8
1127680,Hypnocult,0,False,EUR,3.29,26,7
1127690,Winter Magic Factory,0,False,EUR,4.99,1,0
1127820,Repressed,0,False,EUR,8.19,3,0
1127840,Landlord's Super,0,False,EUR,16.79,492,8
1127850,Apple Slash,0,False,EUR,3.29,85,8
1127860,"CyberLink PowerDirector 18 Ultimate - Video editing, Video editor, making videos",0,False,EUR,99.99,10,6
1127870,"CyberLink PowerDirector 18 Ultra - Video editing, Video editor, making videos",0,False,EUR,55.99,5,0
1127880,"CyberLink PhotoDirector 11 Ultra - Photo editor, photo editing software",0,False,EUR,69.99,2,0
1127900,CYBER FURRY GIRL,0,False,EUR,0.78,16,6
1127930,My Bike,0,False,EUR,0.79,14,5
1127970,Retro Machina,0,False,EUR,10.49,17,7
1127980,NASCAR Heat 4,0,False,EUR,14.99,757,8
1127070,Familiar Travels - Volume One,0,False,EUR,8.19,49,7
1127100,PamPam Kana Students,0,False,EUR,1.59,1,0
1127120,R42,0,False,EUR,14.99,1,0
1127130,Happy Oshare Time,0,False,EUR,5.69,5,0
1127180,Robot Vacuum Simulator X,0,False,EUR,4.95,2,0
1127210,Mystery at Stonyford Bridge,0,False,EUR,0.39,1,0
1127230,Shooting Blaster Big Bang Boom,0,False,EUR,3.99,1,0
1127250,Deadly Maze: Phase 1,0,False,EUR,4.99,1,0
1127270,Hentai XXX Plus: Jigsaws Vol 1,0,False,EUR,2.39,3,0
1127290,Battle Survive Hentai,0,False,EUR,0.79,8,0
1127310,HelixVision,0,False,EUR,3.99,76,5
1127350,Mazes and Mages 2,0,True,,,2,0
1127390,Cute Cute Cuties,0,False,EUR,1.59,22,5
1127400,Mindustry,0,False,EUR,4.99,4440,9
1127450,Lewd & Nude | Anime Collector,0,False,,,59,8
1127460,Mod and Play,0,False,EUR,2.39,702,5
1127480,What's Left,0,False,EUR,9.99,1,0
1126550,I'm from area 51,0,False,EUR,1.59,1,0
1126580,The Captain is Dead,0,False,EUR,16.79,29,6
1126600,Before I Forget,0,False,EUR,6.59,51,8
1126640,The Forgotten,0,False,EUR,6.59,3,0
1126710,魔法使いハナビィ Hanaby the Witch,0,False,EUR,11.59,13,7
1126750,Mr. DRILLER DrillLand,0,False,EUR,19.99,43,7
1126770,My Bones Remastered,0,False,EUR,1.59,18,4
1126820,Heroic Mercenaries,0,False,EUR,4.99,1,0
1126850,Power,0,False,EUR,8.19,4,0
1126860,Nauseous Pines,0,False,EUR,3.99,2,0
1126880,Pixel Puzzles 4k: Japan,0,False,EUR,8.19,2,0
1126890,Urban Cards,0,False,EUR,12.49,77,8
1126950,Extreme Tactical Executioners,0,False,EUR,16.79,2,0
1126990,PBA Pro Bowling,0,False,EUR,12.49,99,6
1126060,Bunker 56,0,False,EUR,0.79,7,0
1126070,Let's See What You Got,0,False,EUR,3.99,4,0
1126090,Booby And The Booby Trap,0,False,EUR,0.79,1,0
1126100,WELCOME,0,False,EUR,4.99,1,0
1126130,The Pillar,0,False,EUR,8.19,15,5
1126220,EasyPianoGame,0,False,EUR,4.99,7,0
1126270,Neon Tail,0,False,EUR,8.5,29,7
1126290,Lost,0,False,EUR,1.59,238,6
1126300,DragonClash,0,False,EUR,12.49,2,0
1126310,风信楼,0,False,EUR,9.99,16,7
1126320,Being a DIK - Season 1,0,False,EUR,11.59,2740,9
1126340,Raid on Area 51,0,False,EUR,3.99,4,0
1126420,REMOTE LIFE,0,False,EUR,15.99,97,8
1126470,Jewel Match Atlantis Solitaire - Collector's Edition,0,False,EUR,10.79,22,7
1125600,TAG WAR,0,False,EUR,4.99,1,0
1125650,Rogue Production Facility,0,False,EUR,16.79,1,0
1125770,Monoa City Parking,0,False,EUR,0.79,1,0
1125800,Endless Ski,0,False,EUR,0.79,7,0
1125820,ClearIt5,0,False,EUR,2.39,2,0
1125860,Rabisco,0,False,EUR,2.39,21,7
1125880,LaserZone,0,False,EUR,11.59,1,0
1125930,UNFAIR,0,False,EUR,7.99,10,7
1125250,Hentai Petting Simulator,0,False,EUR,0.79,13,5
1125330,Griefhelm,0,False,EUR,16.79,141,6
1125340,Tales of Lazo,0,False,EUR,3.99,2,0
1125350,Geocells Quadcells,0,False,EUR,6.59,3,0
1125360,Fantasy Little Jobs,0,False,EUR,8.99,8,0
1125370,Space Grunts 2,0,False,EUR,11.59,4,0
1125400,The Angel Inn,0,False,EUR,3.99,8,0
1125420,Death and Progress,0,False,EUR,2.39,9,0
1125450,Sanitarium Rush,0,False,EUR,0.79,1,0
1125480,School Years,0,False,EUR,9.99,1,0
1125490,STORM AREA 51 👽 CUTE ALIEN GIRL EDITION,0,False,EUR,1.59,7,0
1124790,Hentai LightUp,0,False,EUR,0.79,1,0
1124830,Touhou Blooming Chaos,0,False,EUR,4.99,13,7
1124860,Otter Space Rescue,0,False,EUR,0.79,3,0
1124950,Hyperplex 3D,0,False,EUR,3.99,2,0
1124960,EMMA: Lost in Memories,0,False,EUR,9.99,1,0
1124990,Destructivator 2,0,False,EUR,4.99,14,7
1125000,Touhou Multi Scroll Shooting,0,True,,,2,0
1125030,Hentai Ninja Garden,0,False,EUR,1.49,5,0
1125060,The Quest for Achievements Remix,0,False,EUR,2.39,3,0
1125110,Obsurity,0,False,EUR,5.69,93,6
1125130,Area 51,0,False,EUR,0.79,2,0
1124270,Cosmic Monsters,0,False,EUR,0.79,1,0
1124310,Android Helipad,0,False,EUR,3.29,1,0
1124380,One Gun 2: Stickman,0,False,EUR,8.99,1,0
1124390,Paradigm City,0,False,EUR,3.29,4,0
1124400,Zombien,0,False,EUR,2.39,3,0
1124410,Tokyo Wizard,0,False,EUR,3.29,2,0
1124430,The Adventures of Sullivan,0,False,EUR,0.79,7,0
1124510,Crosser,0,False,EUR,3.29,1,0
1124530,Draft Day Sports: Pro Football 2020,0,False,EUR,16.79,21,4
1124550,ARC,0,False,EUR,3.99,1,0
1124560,Fallen Angel,0,False,EUR,12.49,43,7
1124600,Naau: The Lost Eye,0,False,EUR,20.99,14,5
